000001	0.06810058059486172
000010	0.06764316953519202
000011	0.03530698808232891
000100	0.06270935290340907
000101	0.033617252911108175
000110	0.034018711403237305
000111	0.01784682115933986
001000	0.0575457833746898
001001	0.030861610907155067
001010	0.030596785179427936
001011	0.01605874927049265
001100	0.028785714778767194
001101	0.01551639334968105
001110	0.01567144520093061
001111	0.008271776258704653
010000	0.04825875532979276
010001	0.02705934724007438
010010	0.024276766430799027
010011	0.013325711583977624
010100	0.022793617366341213
010101	0.01284901382859638
010110	0.011745715121309817
010111	0.0064867222401074716
011000	0.0216176152933928
011001	0.012189942809910018
011010	0.010918165282582978
011011	0.00603220474852551
011100	0.010404455003474346
011101	0.005902994023710306
011110	0.005387715987695282
011111	0.0029995617515426423
100000	0.03318245287577906
100001	0.017719724239561068
100010	0.018059278081108833
100011	0.009441894815114173
100100	0.016755354969028465
100101	0.00899697565278969
100110	0.009339193334606942
100111	0.004914147374012856
101000	0.015000976823690872
101001	0.008059806230797993
101010	0.008198334506601734
101011	0.004317616748942402
101100	0.007719546012189028
101101	0.004175148125430511
101110	0.004324875105920654
101111	0.002296899556134118
110000	0.012203341147344495
110001	0.006857724010213555
110010	0.006314567873355193
110011	0.00348071202037555
110100	0.005934673691493632
110101	0.003359362599187503
110110	0.003151731604366255
110111	0.0017543601501110574
111000	0.005492110103315373
111001	0.00311091314358779
111010	0.0028609003286005448
111011	0.0015944682753786434
111100	0.002729404832905835
111101	0.0015618355755648461
111110	0.0014638931965330413
111111	0.0008283380447995959
